Anchor,A,B,Label
Artificial Intelligence,Multimedia,Mathematical Software,A
Artificial Intelligence,Operating Systems,Computational Complexity,B
Artificial Intelligence,Operating Systems,Sound,B
Computation and Language,Databases,Programming Languages,0
Computation and Language,Digital Libraries,Cryptography and Security,A
Computation and Language,Digital Libraries,Graphics,A
Computation and Language,Discrete Mathematics,Programming Languages,0
Computation and Language,Discrete Mathematics,Robotics,B
Computation and Language,"Distributed, Parallel, and Cluster Computing",Sound,B
Computation and Language,Formal Languages and Automata Theory,Computational Geometry,A
Computation and Language,Hardware Architecture,Computational Complexity,B
Computation and Language,Hardware Architecture,Computational Geometry,0
Computation and Language,Hardware Architecture,Logic in Computer Science,0
Computation and Language,Hardware Architecture,Multiagent Systems,B
Computation and Language,Hardware Architecture,Symbolic Computation,B
Computation and Language,Human-Computer Interaction,Artificial Intelligence,0
Computation and Language,Human-Computer Interaction,Computational Geometry,A
Computation and Language,Human-Computer Interaction,Computer Vision and Pattern Recognition,A
Computation and Language,Human-Computer Interaction,Cryptography and Security,A
Computation and Language,Human-Computer Interaction,Mathematical Software,A
Computation and Language,Human-Computer Interaction,Sound,0
Computation and Language,Information Theory,Computer Vision and Pattern Recognition,B
Computation and Language,Logic in Computer Science,Systems and Control,0
Computation and Language,Machine Learning,Artificial Intelligence,0
Computation and Language,Machine Learning,Computer Science and Game Theory,0
Computation and Language,Machine Learning,Multimedia,A
Computation and Language,Multiagent Systems,Discrete Mathematics,A
Computation and Language,Multiagent Systems,Programming Languages,A
Computation and Language,Multiagent Systems,Software Engineering,A
Computation and Language,Multimedia,Information Retrieval,B
Computation and Language,Multimedia,Numerical Analysis,A
Computation and Language,Operating Systems,Artificial Intelligence,B
Computation and Language,Operating Systems,Information Retrieval,B
Computation and Language,Operating Systems,Systems and Control,0
Computation and Language,Robotics,Artificial Intelligence,0
Computation and Language,Robotics,Machine Learning,0
Computation and Language,Robotics,Sound,0
Computation and Language,Sound,Information Theory,A
Computational Complexity,Computation and Language,Software Engineering,A
Computational Complexity,Computational Geometry,Information Retrieval,B
Computational Complexity,Cryptography and Security,Computer Vision and Pattern Recognition,0
Computational Complexity,Cryptography and Security,Systems and Control,A
Computational Complexity,Databases,"Distributed, Parallel, and Cluster Computing",B
Computational Complexity,Databases,Formal Languages and Automata Theory,A
Computational Complexity,Databases,Information Theory,A
Computational Complexity,Discrete Mathematics,Information Retrieval,B
Computational Complexity,Discrete Mathematics,Operating Systems,A
Computational Complexity,"Distributed, Parallel, and Cluster Computing",Logic in Computer Science,A
Computational Complexity,Formal Languages and Automata Theory,Artificial Intelligence,B
Computational Complexity,Formal Languages and Automata Theory,Graphics,B
Computational Complexity,Formal Languages and Automata Theory,Mathematical Software,0
Computational Complexity,Graphics,Networking and Internet Architecture,A
Computational Complexity,Hardware Architecture,Computation and Language,B
Computational Complexity,Hardware Architecture,Programming Languages,B
Computational Complexity,Human-Computer Interaction,Mathematical Software,A
Computational Complexity,Information Retrieval,Artificial Intelligence,0
Computational Complexity,Logic in Computer Science,Computer Vision and Pattern Recognition,0
Computational Complexity,Machine Learning,Computer Vision and Pattern Recognition,0
Computational Complexity,Machine Learning,Cryptography and Security,A
Computational Complexity,Machine Learning,Sound,A
Computational Complexity,Mathematical Software,Numerical Analysis,B
Computational Complexity,Multiagent Systems,Discrete Mathematics,A
Computational Complexity,Multiagent Systems,"Distributed, Parallel, and Cluster Computing",B
Computational Complexity,Multiagent Systems,Networking and Internet Architecture,A
Computational Complexity,Multiagent Systems,Sound,A
Computational Complexity,Operating Systems,Software Engineering,0
Computational Complexity,Programming Languages,Multimedia,B
Computational Complexity,Robotics,Software Engineering,A
Computational Complexity,Robotics,Systems and Control,A
Computational Complexity,Software Engineering,Information Retrieval,B
Computational Complexity,Software Engineering,Symbolic Computation,B
Computational Geometry,Computation and Language,Software Engineering,0
Computational Geometry,Computation and Language,Systems and Control,0
Computational Geometry,Computational Complexity,Information Retrieval,0
Computational Geometry,Cryptography and Security,Symbolic Computation,0
Computational Geometry,Databases,Graphics,B
Computational Geometry,Digital Libraries,Computer Vision and Pattern Recognition,B
Computational Geometry,Digital Libraries,Multiagent Systems,0
Computational Geometry,Discrete Mathematics,Computer Vision and Pattern Recognition,A
Computational Geometry,"Distributed, Parallel, and Cluster Computing",Artificial Intelligence,B
Computational Geometry,"Distributed, Parallel, and Cluster Computing",Mathematical Software,0
Computational Geometry,Formal Languages and Automata Theory,Logic in Computer Science,0
Computational Geometry,Graphics,Computational Complexity,A
Computational Geometry,Graphics,Information Retrieval,A
Computational Geometry,Hardware Architecture,Computation and Language,A
Computational Geometry,Hardware Architecture,Discrete Mathematics,B
Computational Geometry,Hardware Architecture,"Distributed, Parallel, and Cluster Computing",B
Computational Geometry,Hardware Architecture,Logic in Computer Science,0
Computational Geometry,Hardware Architecture,Multiagent Systems,0
Computational Geometry,Human-Computer Interaction,Cryptography and Security,A
Computational Geometry,Human-Computer Interaction,Information Theory,A
Computational Geometry,Human-Computer Interaction,Systems and Control,A
Computational Geometry,Information Retrieval,Symbolic Computation,0
Computational Geometry,Information Theory,Logic in Computer Science,0
Computational Geometry,Machine Learning,Mathematical Software,A
Computational Geometry,Mathematical Software,Symbolic Computation,B
Computational Geometry,Multiagent Systems,Graphics,B
Computational Geometry,Multimedia,Artificial Intelligence,B
Computational Geometry,Operating Systems,Artificial Intelligence,B
Computational Geometry,Operating Systems,Information Theory,0
Computational Geometry,Operating Systems,Logic in Computer Science,0
Computational Geometry,Robotics,Symbolic Computation,A
Computational Geometry,Sound,Numerical Analysis,B
Computer Science and Game Theory,Computation and Language,Computational Geometry,0
Computer Science and Game Theory,Computational Complexity,Symbolic Computation,0
Computer Science and Game Theory,Computational Geometry,Graphics,B
Computer Science and Game Theory,Computational Geometry,Information Theory,0
Computer Science and Game Theory,Computer Vision and Pattern Recognition,Artificial Intelligence,0
Computer Science and Game Theory,Cryptography and Security,Computational Complexity,0
Computer Science and Game Theory,Digital Libraries,Operating Systems,0
Computer Science and Game Theory,Discrete Mathematics,Programming Languages,0
Computer Science and Game Theory,Discrete Mathematics,Sound,0
Computer Science and Game Theory,"Distributed, Parallel, and Cluster Computing",Computation and Language,0
Computer Science and Game Theory,"Distributed, Parallel, and Cluster Computing",Computational Complexity,0
Computer Science and Game Theory,Hardware Architecture,Graphics,B
Computer Science and Game Theory,Hardware Architecture,Logic in Computer Science,0
Computer Science and Game Theory,Hardware Architecture,Networking and Internet Architecture,0
Computer Science and Game Theory,Human-Computer Interaction,Formal Languages and Automata Theory,A
Computer Science and Game Theory,Human-Computer Interaction,Machine Learning,A
Computer Science and Game Theory,Information Retrieval,Networking and Internet Architecture,0
Computer Science and Game Theory,Information Retrieval,Symbolic Computation,0
Computer Science and Game Theory,Information Theory,Numerical Analysis,0
Computer Science and Game Theory,Machine Learning,Artificial Intelligence,0
Computer Science and Game Theory,Machine Learning,Formal Languages and Automata Theory,0
Computer Science and Game Theory,Machine Learning,Graphics,B
Computer Science and Game Theory,Multimedia,Cryptography and Security,0
Computer Science and Game Theory,Operating Systems,Information Retrieval,0
Computer Science and Game Theory,Programming Languages,Computation and Language,0
Computer Science and Game Theory,Programming Languages,Cryptography and Security,0
Computer Science and Game Theory,Software Engineering,Computational Complexity,0
Computer Science and Game Theory,Sound,Computer Vision and Pattern Recognition,B
Computer Science and Game Theory,Sound,Formal Languages and Automata Theory,0
Computer Vision and Pattern Recognition,Computation and Language,Computational Geometry,B
Computer Vision and Pattern Recognition,Computation and Language,Mathematical Software,0
Computer Vision and Pattern Recognition,Digital Libraries,Formal Languages and Automata Theory,0
Computer Vision and Pattern Recognition,Digital Libraries,Information Theory,0
Computer Vision and Pattern Recognition,Discrete Mathematics,Computation and Language,0
Computer Vision and Pattern Recognition,Discrete Mathematics,Computational Geometry,0
Computer Vision and Pattern Recognition,Discrete Mathematics,Logic in Computer Science,A
Computer Vision and Pattern Recognition,Discrete Mathematics,Multimedia,A
Computer Vision and Pattern Recognition,Discrete Mathematics,Symbolic Computation,0
Computer Vision and Pattern Recognition,"Distributed, Parallel, and Cluster Computing",Computer Science and Game Theory,0
Computer Vision and Pattern Recognition,"Distributed, Parallel, and Cluster Computing",Mathematical Software,0
Computer Vision and Pattern Recognition,"Distributed, Parallel, and Cluster Computing",Networking and Internet Architecture,0
Computer Vision and Pattern Recognition,Formal Languages and Automata Theory,Information Theory,0
Computer Vision and Pattern Recognition,Graphics,Systems and Control,A
Computer Vision and Pattern Recognition,Hardware Architecture,Databases,0
