Anchor,A,B,Label
Systems and Control,Machine Learning,Computer Vision and Pattern Recognition,0
Systems and Control,Mathematical Software,Artificial Intelligence,0
Systems and Control,Multiagent Systems,Mathematical Software,A
Systems and Control,Operating Systems,Artificial Intelligence,A
Systems and Control,Operating Systems,Computational Geometry,A
Systems and Control,Operating Systems,Cryptography and Security,A
Systems and Control,Programming Languages,Human-Computer Interaction,B
Systems and Control,Robotics,Computational Geometry,A
Systems and Control,Sound,Computational Complexity,0
Systems and Control,Sound,Mathematical Software,0
Computation and Language,Programming Languages,Formal Languages and Automata Theory,B
Computational Geometry,Computational Complexity,Computer Science and Game Theory,A
Computer Vision and Pattern Recognition,Computer Science and Game Theory,Artificial Intelligence,B
Computer Vision and Pattern Recognition,Machine Learning,Computational Complexity,A
Cryptography and Security,Discrete Mathematics,Computer Science and Game Theory,B
Cryptography and Security,Systems and Control,Artificial Intelligence,A
Discrete Mathematics,Software Engineering,Numerical Analysis,B
Formal Languages and Automata Theory,Computation and Language,Computational Geometry,A
Hardware Architecture,"Distributed, Parallel, and Cluster Computing",Artificial Intelligence,A
Information Retrieval,Machine Learning,Software Engineering,A
Computer Science and Game Theory,Logic in Computer Science,Mathematical Software,A
Computer Science and Game Theory,Programming Languages,Operating Systems,0
Databases,Formal Languages and Automata Theory,Logic in Computer Science,0
Cryptography and Security,Operating Systems,Artificial Intelligence,A
Databases,Cryptography and Security,Information Retrieval,A
Digital Libraries,"Distributed, Parallel, and Cluster Computing",Symbolic Computation,0
Discrete Mathematics,Mathematical Software,Symbolic Computation,A
"Distributed, Parallel, and Cluster Computing",Cryptography and Security,Symbolic Computation,A
Graphics,Human-Computer Interaction,Multimedia,B
Human-Computer Interaction,Graphics,Computer Vision and Pattern Recognition,A
Artificial Intelligence,Computation and Language,Computational Complexity,A
Artificial Intelligence,Computation and Language,Multimedia,A
Artificial Intelligence,Computational Geometry,Information Theory,B
Artificial Intelligence,Computational Geometry,Systems and Control,0
Artificial Intelligence,Computer Vision and Pattern Recognition,Symbolic Computation,0
Artificial Intelligence,Cryptography and Security,Symbolic Computation,B
Artificial Intelligence,Digital Libraries,Computational Geometry,0
Artificial Intelligence,Digital Libraries,Software Engineering,0
Artificial Intelligence,Discrete Mathematics,Graphics,0
Artificial Intelligence,Discrete Mathematics,Information Theory,B
Artificial Intelligence,Discrete Mathematics,Numerical Analysis,0
Artificial Intelligence,"Distributed, Parallel, and Cluster Computing",Graphics,0
Artificial Intelligence,Formal Languages and Automata Theory,Multimedia,0
Artificial Intelligence,Hardware Architecture,"Distributed, Parallel, and Cluster Computing",A
Artificial Intelligence,Hardware Architecture,Symbolic Computation,B
Artificial Intelligence,Human-Computer Interaction,Multimedia,0
Artificial Intelligence,Information Theory,Mathematical Software,A
Artificial Intelligence,Logic in Computer Science,Mathematical Software,A
Artificial Intelligence,Logic in Computer Science,Systems and Control,A
Artificial Intelligence,Mathematical Software,Computer Science and Game Theory,B
Artificial Intelligence,Multiagent Systems,Computational Geometry,0
Artificial Intelligence,Multiagent Systems,"Distributed, Parallel, and Cluster Computing",0
Artificial Intelligence,Multimedia,Mathematical Software,0
Artificial Intelligence,Operating Systems,Computational Complexity,0
Artificial Intelligence,Operating Systems,Sound,0
Computation and Language,Databases,Programming Languages,B
Computation and Language,Digital Libraries,Cryptography and Security,B
Computation and Language,Digital Libraries,Graphics,B
Computation and Language,Discrete Mathematics,Programming Languages,B
Computation and Language,Discrete Mathematics,Robotics,B
Computation and Language,"Distributed, Parallel, and Cluster Computing",Sound,0
Computation and Language,Formal Languages and Automata Theory,Computational Geometry,A
Computation and Language,Hardware Architecture,Computational Complexity,B
Computation and Language,Hardware Architecture,Computational Geometry,0
Computation and Language,Hardware Architecture,Logic in Computer Science,B
Computation and Language,Hardware Architecture,Multiagent Systems,0
Computation and Language,Hardware Architecture,Symbolic Computation,B
Computation and Language,Human-Computer Interaction,Artificial Intelligence,B
Computation and Language,Human-Computer Interaction,Computational Geometry,A
Computation and Language,Human-Computer Interaction,Computer Vision and Pattern Recognition,A
Computation and Language,Human-Computer Interaction,Cryptography and Security,B
Computation and Language,Human-Computer Interaction,Mathematical Software,A
Computation and Language,Human-Computer Interaction,Sound,A
Computation and Language,Information Theory,Computer Vision and Pattern Recognition,A
Computation and Language,Logic in Computer Science,Systems and Control,A
Computation and Language,Machine Learning,Artificial Intelligence,0
Computation and Language,Machine Learning,Computer Science and Game Theory,A
Computation and Language,Machine Learning,Multimedia,A
Computation and Language,Multiagent Systems,Discrete Mathematics,0
Computation and Language,Multiagent Systems,Programming Languages,0
Computation and Language,Multiagent Systems,Software Engineering,0
Computation and Language,Multimedia,Information Retrieval,B
Computation and Language,Multimedia,Numerical Analysis,0
Computation and Language,Operating Systems,Artificial Intelligence,B
Computation and Language,Operating Systems,Information Retrieval,B
Computation and Language,Operating Systems,Systems and Control,0
Computation and Language,Robotics,Artificial Intelligence,B
Computation and Language,Robotics,Machine Learning,B
Computation and Language,Robotics,Sound,0
Computation and Language,Sound,Information Theory,0
Computational Complexity,Computation and Language,Software Engineering,A
Computational Complexity,Computational Geometry,Information Retrieval,A
Computational Complexity,Cryptography and Security,Computer Vision and Pattern Recognition,A
Computational Complexity,Cryptography and Security,Systems and Control,A
Computational Complexity,Databases,"Distributed, Parallel, and Cluster Computing",0
Computational Complexity,Databases,Formal Languages and Automata Theory,0
Computational Complexity,Databases,Information Theory,B
Computational Complexity,Discrete Mathematics,Information Retrieval,0
Computational Complexity,Discrete Mathematics,Operating Systems,0
Computational Complexity,"Distributed, Parallel, and Cluster Computing",Logic in Computer Science,B
Computational Complexity,Formal Languages and Automata Theory,Artificial Intelligence,B
Computational Complexity,Formal Languages and Automata Theory,Graphics,0
Computational Complexity,Formal Languages and Automata Theory,Mathematical Software,B
Computational Complexity,Graphics,Networking and Internet Architecture,0
Computational Complexity,Hardware Architecture,Computation and Language,B
Computational Complexity,Hardware Architecture,Programming Languages,B
Computational Complexity,Human-Computer Interaction,Mathematical Software,B
Computational Complexity,Information Retrieval,Artificial Intelligence,B
Computational Complexity,Logic in Computer Science,Computer Vision and Pattern Recognition,B
Computational Complexity,Machine Learning,Computer Vision and Pattern Recognition,A
Computational Complexity,Machine Learning,Cryptography and Security,B
Computational Complexity,Machine Learning,Sound,A
Computational Complexity,Mathematical Software,Numerical Analysis,0
Computational Complexity,Multiagent Systems,Discrete Mathematics,B
Computational Complexity,Multiagent Systems,"Distributed, Parallel, and Cluster Computing",0
Computational Complexity,Multiagent Systems,Networking and Internet Architecture,0
Computational Complexity,Multiagent Systems,Sound,0
Computational Complexity,Operating Systems,Software Engineering,0
Computational Complexity,Programming Languages,Multimedia,A
Computational Complexity,Robotics,Software Engineering,0
Computational Complexity,Robotics,Systems and Control,0
Computational Complexity,Software Engineering,Information Retrieval,B
Computational Complexity,Software Engineering,Symbolic Computation,B
Computational Geometry,Computation and Language,Software Engineering,A
Computational Geometry,Computation and Language,Systems and Control,A
Computational Geometry,Computational Complexity,Information Retrieval,A
Computational Geometry,Cryptography and Security,Symbolic Computation,A
Computational Geometry,Databases,Graphics,0
Computational Geometry,Digital Libraries,Computer Vision and Pattern Recognition,B
Computational Geometry,Digital Libraries,Multiagent Systems,0
Computational Geometry,Discrete Mathematics,Computer Vision and Pattern Recognition,A
Computational Geometry,"Distributed, Parallel, and Cluster Computing",Artificial Intelligence,B
Computational Geometry,"Distributed, Parallel, and Cluster Computing",Mathematical Software,B
Computational Geometry,Formal Languages and Automata Theory,Logic in Computer Science,B
Computational Geometry,Graphics,Computational Complexity,B
Computational Geometry,Graphics,Information Retrieval,B
Computational Geometry,Hardware Architecture,Computation and Language,B
Computational Geometry,Hardware Architecture,Discrete Mathematics,B
Computational Geometry,Hardware Architecture,"Distributed, Parallel, and Cluster Computing",0
Computational Geometry,Hardware Architecture,Logic in Computer Science,B
Computational Geometry,Hardware Architecture,Multiagent Systems,0
Computational Geometry,Human-Computer Interaction,Cryptography and Security,B
Computational Geometry,Human-Computer Interaction,Information Theory,B
Computational Geometry,Human-Computer Interaction,Systems and Control,0
Computational Geometry,Information Retrieval,Symbolic Computation,0
Computational Geometry,Information Theory,Logic in Computer Science,0
Computational Geometry,Machine Learning,Mathematical Software,B
Computational Geometry,Mathematical Software,Symbolic Computation,A
Computational Geometry,Multiagent Systems,Graphics,0
Computational Geometry,Multimedia,Artificial Intelligence,B
Computational Geometry,Operating Systems,Artificial Intelligence,B
Computational Geometry,Operating Systems,Information Theory,B
